CustomerID,recency,frequency,monetary,average_order_value,will_purchase,snapshot_date
13135,117,1,275.45,275.45,0,2010-12-01
13136,1,8,3666.9500000000003,458.36875000000003,0,2010-12-01
13137,12,8,4062.29,507.78625,0,2010-12-01
13138,22,1,311.62,311.62,1,2010-12-01
13139,63,1,3138.04,3138.04,0,2010-12-01
13140,46,2,632.45,316.22499999999997,1,2010-12-01
13141,11,12,5279.83,439.98583333333335,0,2010-12-01
13143,210,1,405.1,405.1,0,2010-12-01
13144,57,1,24.4,24.4,0,2010-12-01
13145,46,3,510.0,170.0,1,2010-12-01
13148,15,14,4914.6900000000005,351.04928571428576,1,2010-12-01
13150,110,3,449.96999999999997,149.98999999999998,0,2010-12-01
13151,251,2,1322.8700000000001,661.435,0,2010-12-01
13152,43,7,2146.38,306.6257142857143,0,2010-12-01
13154,25,3,1624.84,541.6133333333333,0,2010-12-01
13155,39,2,398.72,199.36,1,2010-12-01
13156,11,3,1586.54,528.8466666666667,0,2010-12-01
13157,35,5,3946.14,789.228,0,2010-12-01
13158,14,1,307.12,307.12,0,2010-12-01
13161,126,1,366.13,366.13,0,2010-12-01
13162,6,12,7587.2,632.2666666666667,0,2010-12-01
13163,236,1,17.65,17.65,0,2010-12-01
13164,195,2,372.2,186.10000000000002,0,2010-12-01
13165,39,1,429.68,429.68,1,2010-12-01
13166,40,1,466.98,466.98,0,2010-12-01
13167,16,1,333.82,333.82,0,2010-12-01
13168,168,1,556.12,556.12,0,2010-12-01
13169,188,1,127.2,127.2,0,2010-12-01
13172,26,1,69.6,69.6,0,2010-12-01
13173,74,9,2119.76,235.5288888888889,1,2010-12-01
13174,18,9,5261.84,584.6488888888889,1,2010-12-01
13175,208,2,831.45,415.72499999999997,0,2010-12-01
13177,56,1,229.75,229.75,0,2010-12-01
13178,23,10,8333.72,833.372,1,2010-12-01
13179,244,1,572.3100000000001,572.3100000000001,0,2010-12-01
13180,233,1,86.10000000000001,86.10000000000001,0,2010-12-01
13181,7,1,359.69,359.69,0,2010-12-01
13183,20,6,3078.4,513.0666666666667,0,2010-12-01
13187,250,3,130.99,43.663333333333334,0,2010-12-01
13190,170,3,570.66,190.22,0,2010-12-01
13191,284,1,164.69,164.69,0,2010-12-01
13192,161,4,1646.6399999999999,411.65999999999997,0,2010-12-01
13194,47,1,412.08,412.08,0,2010-12-01
13195,40,1,172.38,172.38,0,2010-12-01
13196,69,3,1271.06,423.68666666666667,0,2010-12-01
13197,235,1,373.01000000000005,373.01000000000005,0,2010-12-01
13198,13,2,1572.99,786.495,1,2010-12-01
13199,0,29,6147.09,211.96862068965518,1,2010-12-01
13201,128,4,1240.6100000000001,310.1525,0,2010-12-01
13202,20,7,1580.3,225.7571428571429,0,2010-12-01
13203,12,6,1778.79,296.465,0,2010-12-01
13204,357,1,966.6600000000001,966.6600000000001,0,2010-12-01
13205,69,1,2803.2,2803.2,0,2010-12-01
13206,26,13,8377.32,644.4092307692307,0,2010-12-01
13207,77,2,285.6,142.8,0,2010-12-01
13208,75,3,764.6,254.86666666666667,0,2010-12-01
13209,140,5,2617.9,523.5799999999999,1,2010-12-01
13211,7,7,1531.9,218.84285714285716,1,2010-12-01
13213,9,6,2330.94,388.49,0,2010-12-01
13214,43,7,3264.23,466.31857142857143,0,2010-12-01
13215,28,1,81.6,81.6,0,2010-12-01
13217,281,1,132.5,132.5,0,2010-12-01
13219,244,1,76.23,76.23,0,2010-12-01
13220,201,1,516.8,516.8,0,2010-12-01
13222,203,1,88.5,88.5,0,2010-12-01
13223,49,4,805.9200000000001,201.48000000000002,0,2010-12-01
13225,47,9,9796.23,1088.47,1,2010-12-01
13226,19,1,204.25,204.25,0,2010-12-01
13230,2,16,3460.36,216.2725,1,2010-12-01
13233,46,2,571.34,285.66999999999996,0,2010-12-01
13234,298,2,356.95,178.475,0,2010-12-01
13237,13,1,643.0,643.0,0,2010-12-01
13238,56,2,305.9,152.95,1,2010-12-01
13239,63,4,1265.1299999999999,316.2825,0,2010-12-01
13240,37,4,850.8,212.70000000000002,1,2010-12-01
13241,37,1,115.58,115.58,0,2010-12-01
13242,77,4,429.0,107.25,0,2010-12-01
13243,75,4,677.97,169.4925,0,2010-12-01
13245,58,1,558.72,558.72,0,2010-12-01
13246,19,5,1400.1299999999999,280.026,0,2010-12-01
13249,27,6,897.52,149.58666666666667,0,2010-12-01
13250,86,2,256.04,128.01999999999998,0,2010-12-01
13251,28,1,252.68,252.68,0,2010-12-01
13252,20,2,399.3,199.64999999999998,0,2010-12-01
13253,56,2,1920.71,960.355,0,2010-12-01
13254,2,1,51.410000000000004,51.410000000000004,0,2010-12-01
13255,138,1,279.25,279.25,1,2010-12-01
13257,62,1,149.75,149.75,0,2010-12-01
13258,5,2,336.59999999999997,168.29999999999998,0,2010-12-01
13259,23,8,1141.06,142.6325,0,2010-12-01
13262,15,2,373.16,186.57999999999998,0,2010-12-01
13263,19,4,1250.6200000000001,312.65500000000003,0,2010-12-01
13264,68,1,722.5600000000001,722.5600000000001,0,2010-12-01
13266,39,7,2300.78,328.68285714285713,0,2010-12-01
13267,0,17,4908.32,288.72470588235296,1,2010-12-01
13269,7,13,3194.04,245.69538461538463,1,2010-12-01
13274,35,1,360.85,360.85,0,2010-12-01
13275,9,2,241.66,120.83,0,2010-12-01
13276,23,3,1348.33,449.4433333333333,0,2010-12-01
13277,6,3,264.9,88.3,0,2010-12-01
13278,25,3,893.12,297.70666666666665,0,2010-12-01
13280,5,4,1507.77,376.9425,0,2010-12-01
13281,65,1,350.85,350.85,0,2010-12-01
13282,32,1,181.05,181.05,0,2010-12-01
13283,193,2,279.7,139.85000000000002,0,2010-12-01
13285,226,2,655.47,327.735,0,2010-12-01
13286,226,1,734.91,734.91,0,2010-12-01
13287,229,3,781.59,260.53000000000003,0,2010-12-01
13288,69,5,927.61,185.522,0,2010-12-01
13289,349,1,307.95,307.95,0,2010-12-01
13290,64,1,208.63,208.63,0,2010-12-01
13291,40,10,2959.73,295.973,0,2010-12-01
13292,41,3,415.57,138.52333333333334,0,2010-12-01
13293,18,6,1192.94,198.82333333333335,0,2010-12-01
13294,272,1,815.79,815.79,0,2010-12-01
13295,2,3,900.77,300.25666666666666,1,2010-12-01
13296,49,5,705.11,141.022,0,2010-12-01
13297,11,3,2278.77,759.59,0,2010-12-01
13299,49,2,1076.2,538.1,0,2010-12-01
13300,14,2,913.62,456.81,0,2010-12-01
13302,152,1,95.45,95.45,0,2010-12-01
13303,26,1,61.72,61.72,0,2010-12-01
13304,81,3,917.57,305.8566666666667,1,2010-12-01
13305,12,6,1617.65,269.6083333333333,1,2010-12-01
13306,56,1,53.65,53.65,0,2010-12-01
13307,113,2,258.34,129.17000000000002,0,2010-12-01
13308,222,1,284.86,284.86,0,2010-12-01
13309,18,1,249.58,249.58,0,2010-12-01
13310,6,2,409.17,204.585,0,2010-12-01
13312,77,1,124.75,124.75,0,2010-12-01
13313,105,7,1890.0,270.0,0,2010-12-01
13315,315,1,310.26,310.26,0,2010-12-01
13316,18,6,7213.84,1202.3066666666666,0,2010-12-01
13317,11,13,4212.411,324.0316153846154,1,2010-12-01
13319,5,32,10477.67,327.4271875,1,2010-12-01
13320,60,2,679.4,339.70000000000005,0,2010-12-01
13324,54,8,3391.52,423.94,1,2010-12-01
13326,58,1,281.76,281.76,0,2010-12-01
13327,21,12,5506.71,458.8925,1,2010-12-01
13329,12,6,4019.77,669.9616666666667,1,2010-12-01
13330,81,3,1665.25,555.0833333333334,0,2010-12-01
13331,27,1,262.4,262.4,0,2010-12-01
13333,37,3,1015.74,338.58000000000004,0,2010-12-01
13334,162,2,2726.93,1363.4650000000001,0,2010-12-01
13337,172,1,1575.26,1575.26,0,2010-12-01
13338,167,3,1958.6,652.8666666666667,0,2010-12-01
13340,43,5,11364.08,2272.816,0,2010-12-01
13346,88,6,299.4,49.9,0,2010-12-01
13357,120,4,3228.41,807.1025,0,2010-12-01
13359,29,1,603.75,603.75,0,2010-12-01
13360,57,4,1553.65,388.4125,0,2010-12-01
13361,98,2,1450.5,725.25,0,2010-12-01
13362,4,3,2303.33,767.7766666666666,0,2010-12-01
13363,35,1,731.36,731.36,0,2010-12-01
13367,57,1,510.20000000000005,510.20000000000005,0,2010-12-01
13368,40,2,498.1,249.05,0,2010-12-01
13371,131,2,2297.66,1148.83,0,2010-12-01
13373,41,3,4274.94,1424.9800000000002,0,2010-12-01
13374,40,2,422.8,211.4,0,2010-12-01
13375,70,1,1013.58,1013.58,0,2010-12-01
13377,22,2,1552.88,776.44,0,2010-12-01
13380,58,1,62.4,62.4,0,2010-12-01
13381,5,6,4585.06,764.1766666666666,0,2010-12-01
13382,54,4,1164.59,291.14750000000004,0,2010-12-01
13383,169,1,305.28000000000003,305.28000000000003,0,2010-12-01
13384,16,4,2528.9,632.225,0,2010-12-01
13386,40,2,835.46,417.73,0,2010-12-01
13387,43,1,189.44,189.44,0,2010-12-01
13388,229,1,508.55,508.55,0,2010-12-01
13392,303,1,91.14,91.14,0,2010-12-01
13393,209,4,1131.45,282.8625,0,2010-12-01
13394,5,11,4101.68,372.88000000000005,0,2010-12-01
13395,26,2,872.51,436.255,0,2010-12-01
13397,63,5,1647.74,329.548,0,2010-12-01
13398,74,1,213.0,213.0,0,2010-12-01
13399,90,3,275.4,91.8,0,2010-12-01
13400,208,1,310.83,310.83,0,2010-12-01
13402,131,2,605.62,302.81,1,2010-12-01
13403,13,2,154.5,77.25,0,2010-12-01
13405,107,3,641.36,213.78666666666666,0,2010-12-01
13406,53,2,568.92,284.46,0,2010-12-01
13407,204,3,2244.7,748.2333333333332,0,2010-12-01
13408,1,44,22057.742,501.31231818181817,1,2010-12-01
13410,19,4,1198.9,299.725,0,2010-12-01
13412,246,1,487.34999999999997,487.34999999999997,0,2010-12-01
13413,265,6,429.44,71.57333333333334,0,2010-12-01
13414,89,3,1103.64,367.88000000000005,0,2010-12-01
13415,98,4,800.67,200.16750000000002,0,2010-12-01
13416,362,1,228.3,228.3,0,2010-12-01
13417,173,4,1028.66,257.165,0,2010-12-01
13418,19,13,5482.93,421.7638461538462,1,2010-12-01
13421,32,6,2252.04,375.34,0,2010-12-01
13423,54,1,217.03,217.03,0,2010-12-01
13424,75,1,572.77,572.77,0,2010-12-01
13425,134,2,1779.42,889.71,0,2010-12-01
13426,8,12,4526.06,377.1716666666667,1,2010-12-01
13427,103,3,423.93,141.31,0,2010-12-01
13428,140,2,281.51,140.755,0,2010-12-01
13431,32,6,2047.14,341.19,0,2010-12-01
13432,197,2,439.1,219.55,0,2010-12-01
13433,127,4,658.3199999999999,164.57999999999998,0,2010-12-01
13434,11,3,1132.6200000000001,377.54,0,2010-12-01
13435,2,2,665.34,332.67,0,2010-12-01
13438,173,1,46.5,46.5,0,2010-12-01
13439,14,2,702.9,351.45000000000005,0,2010-12-01
13440,49,7,1295.25,185.03571428571428,0,2010-12-01
13441,57,1,424.26,424.26,0,2010-12-01
13442,293,3,419.87,139.95666666666668,0,2010-12-01
13443,74,6,1280.16,213.35999999999999,0,2010-12-01
13444,0,2,631.6800000000001,315.84,0,2010-12-01
13445,252,1,241.89999999999998,241.89999999999998,0,2010-12-01
13446,56,11,3881.89,352.89909090909094,0,2010-12-01
13448,25,7,5257.54,751.0771428571428,1,2010-12-01
13450,0,7,2076.32,296.6171428571428,0,2010-12-01
13451,7,6,4214.77,702.4616666666667,0,2010-12-01
13452,98,1,139.8,139.8,0,2010-12-01
13453,28,1,424.71,424.71,0,2010-12-01
13454,267,1,219.87,219.87,0,2010-12-01
13455,79,4,1154.65,288.6625,1,2010-12-01
13457,314,2,148.22,74.11,0,2010-12-01
13458,5,2,2312.7,1156.35,1,2010-12-01
13459,250,2,1160.4099999999999,580.2049999999999,0,2010-12-01
13461,33,3,2715.0,905.0,0,2010-12-01
13462,36,4,1002.35,250.58749999999998,0,2010-12-01
13464,20,5,2422.96,484.592,0,2010-12-01
13465,72,2,931.12,465.56,0,2010-12-01
13466,34,4,705.45,176.3625,0,2010-12-01
13468,7,35,7103.31,202.9517142857143,1,2010-12-01
13469,279,1,82.4,82.4,0,2010-12-01
13472,89,2,592.24,296.12,0,2010-12-01
13473,200,6,2235.12,372.52,0,2010-12-01
13474,69,2,434.2,217.10000000000002,0,2010-12-01
13476,32,3,823.0,274.3333333333333,0,2010-12-01
13477,81,5,1379.59,275.918,0,2010-12-01
13478,95,5,2215.78,443.15600000000006,0,2010-12-01
13479,78,2,550.42,275.21000000000004,0,2010-12-01
13480,42,2,627.82,313.90999999999997,0,2010-12-01
13481,0,6,2026.28,337.7133333333333,0,2010-12-01
13482,253,1,151.45,151.45,0,2010-12-01
13484,9,2,476.92,238.45999999999998,0,2010-12-01
13485,2,10,2564.98,256.498,0,2010-12-01
13487,131,2,271.47,135.735,1,2010-12-01
13488,25,10,5237.65,523.765,1,2010-12-01
13490,280,1,154.25,154.25,0,2010-12-01
13491,15,17,3251.84,191.28470588235294,1,2010-12-01
13495,6,5,2818.44,563.688,1,2010-12-01
13497,138,4,818.78,204.695,1,2010-12-01
13498,356,1,327.38,327.38,0,2010-12-01
13500,27,1,299.53,299.53,0,2010-12-01
13501,112,2,1544.79,772.395,0,2010-12-01
13502,41,2,488.5,244.25,0,2010-12-01
13503,105,5,1688.54,337.70799999999997,0,2010-12-01
13506,21,3,879.5600000000001,293.18666666666667,1,2010-12-01
13508,268,1,176.07999999999998,176.07999999999998,0,2010-12-01
13509,133,1,135.0,135.0,0,2010-12-01
13510,1,7,2766.73,395.2471428571429,0,2010-12-01
13511,302,1,282.76,282.76,0,2010-12-01
13512,13,3,462.18,154.06,0,2010-12-01
13513,67,2,619.49,309.745,0,2010-12-01
13514,54,3,663.7,221.23333333333335,0,2010-12-01
13515,75,2,374.7,187.35000000000002,0,2010-12-01
13516,43,1,295.85,295.85,0,2010-12-01
13519,68,1,220.46,220.46,0,2010-12-01
13520,28,5,2981.65,596.3299999999999,1,2010-12-01
13523,28,1,569.69,569.69,1,2010-12-01
13526,364,2,1182.0,591.0,0,2010-12-01
13527,44,5,2396.23,479.246,0,2010-12-01
13530,260,1,402.97999999999996,402.97999999999996,0,2010-12-01
13531,124,4,949.27,237.3175,1,2010-12-01
13534,5,10,1850.82,185.082,1,2010-12-01
13535,28,1,89.5,89.5,0,2010-12-01
13537,51,2,717.85,358.925,0,2010-12-01
13538,22,5,1831.88,366.376,0,2010-12-01
13539,46,4,938.02,234.50500000000002,0,2010-12-01
13540,93,3,632.39,210.79666666666665,0,2010-12-01
13541,53,2,785.25,392.625,0,2010-12-01
13542,2,17,4006.17,235.6570588235294,0,2010-12-01
13543,260,2,1439.6100000000001,719.8050000000001,0,2010-12-01
13544,37,4,537.59,134.3975,0,2010-12-01
13545,16,2,374.64,187.32,0,2010-12-01
13546,8,2,465.15,232.575,0,2010-12-01
13547,34,1,175.53,175.53,0,2010-12-01
13548,97,1,226.57999999999998,226.57999999999998,0,2010-12-01
13549,13,1,87.6,87.6,0,2010-12-01
13550,9,1,349.51,349.51,0,2010-12-01
13551,292,1,152.39999999999998,152.39999999999998,0,2010-12-01
13552,54,10,3238.85,323.885,0,2010-12-01
13553,300,1,517.8,517.8,0,2010-12-01
13554,6,7,1638.28,234.04,0,2010-12-01
13555,4,9,4849.91,538.8788888888889,0,2010-12-01
13556,55,2,200.82,100.41,0,2010-12-01
13557,41,11,2448.2,222.56363636363633,0,2010-12-01
13559,138,2,990.0,495.0,0,2010-12-01
13561,23,10,1678.86,167.886,0,2010-12-01
13562,27,5,3038.85,607.77,0,2010-12-01
13564,14,34,14960.53,440.01558823529416,1,2010-12-01
13565,37,1,174.57999999999998,174.57999999999998,0,2010-12-01
13566,60,3,833.41,277.80333333333334,0,2010-12-01
13567,54,4,1083.69,270.9225,0,2010-12-01
13569,7,2,401.71,200.85500000000002,1,2010-12-01
13571,8,14,2454.2200000000003,175.30142857142854,0,2010-12-01
13573,5,4,622.07,155.51749999999998,0,2010-12-01
13574,37,1,421.25,421.25,0,2010-12-01
13576,18,10,4485.25,448.525,1,2010-12-01
13577,8,7,1801.68,257.3828571428572,0,2010-12-01
13578,35,1,147.66,147.66,0,2010-12-01
13579,27,3,907.3000000000001,302.43333333333334,1,2010-12-01
13580,32,1,107.75,107.75,0,2010-12-01
13581,40,1,162.53,162.53,0,2010-12-01
13582,15,2,241.68,120.84,0,2010-12-01
13583,305,1,664.001,664.001,0,2010-12-01
13584,124,2,250.05,125.025,0,2010-12-01
13585,156,3,684.54,228.17999999999998,0,2010-12-01
13586,167,1,131.53,131.53,0,2010-12-01
13587,75,3,961.1,320.3666666666667,0,2010-12-01
13589,75,4,741.09,185.27249999999998,0,2010-12-01
13590,1,12,4367.67,363.9725,0,2010-12-01
13591,61,4,976.8100000000001,244.2025,0,2010-12-01
13593,13,9,3486.61,387.4011111111111,0,2010-12-01
13594,111,1,136.35000000000002,136.35000000000002,0,2010-12-01
13595,142,3,818.22,272.74,0,2010-12-01
13597,26,2,396.71,198.355,0,2010-12-01
13598,121,4,609.42,152.355,0,2010-12-01
13599,21,12,4661.12,388.4266666666667,1,2010-12-01
13600,260,1,298.9,298.9,0,2010-12-01
13601,18,2,491.82,245.91000000000003,0,2010-12-01
13602,7,3,596.28,198.76,0,2010-12-01
13604,284,1,717.62,717.62,0,2010-12-01
13605,13,2,522.67,261.33500000000004,0,2010-12-01
13607,28,1,400.3,400.3,0,2010-12-01
13608,166,1,236.2,236.2,0,2010-12-01
13609,219,1,167.35,167.35,0,2010-12-01
13610,13,7,1044.0,149.14285714285714,0,2010-12-01
13611,0,7,2147.73,306.81857142857143,1,2010-12-01
13612,258,1,818.29,818.29,0,2010-12-01
13613,78,5,1039.8500000000001,207.96999999999997,0,2010-12-01
13614,19,2,748.73,374.365,0,2010-12-01
13615,25,7,5854.84,836.4057142857143,0,2010-12-01
13616,194,2,288.1,144.05,0,2010-12-01
13617,34,5,734.57,146.914,0,2010-12-01
13619,170,2,231.69,115.845,0,2010-12-01
13620,154,1,112.34,112.34,0,2010-12-01
13622,322,1,658.95,658.95,0,2010-12-01
13623,6,5,1818.71,363.742,0,2010-12-01
13624,14,1,462.08,462.08,0,2010-12-01
13625,222,1,301.26,301.26,0,2010-12-01
13626,5,1,449.81,449.81,0,2010-12-01
13627,114,2,607.43,303.715,1,2010-12-01
13628,302,1,310.14,310.14,0,2010-12-01
13629,39,8,5578.5,697.3125,0,2010-12-01
13632,20,3,1526.88,508.96000000000004,0,2010-12-01
13634,0,11,3498.31,318.0281818181818,0,2010-12-01
13635,68,3,1928.1299999999999,642.71,0,2010-12-01
13639,62,1,312.93,312.93,0,2010-12-01
13640,237,1,405.0,405.0,0,2010-12-01
13641,266,5,1016.47,203.294,0,2010-12-01
13642,58,3,159.92,53.306666666666665,0,2010-12-01
13643,8,7,1637.33,233.9042857142857,0,2010-12-01
13646,25,2,326.25,163.125,0,2010-12-01
13647,120,4,1393.56,348.39000000000004,0,2010-12-01
13648,26,8,1764.02,220.5025,0,2010-12-01
13649,23,4,1134.48,283.62,1,2010-12-01
13650,0,4,1451.66,362.91499999999996,0,2010-12-01
13651,7,1,132.65,132.65,0,2010-12-01
13652,54,2,1166.97,583.485,1,2010-12-01
13653,113,1,152.2,152.2,0,2010-12-01
13654,6,5,3600.67,720.134,0,2010-12-01
13655,0,4,1347.54,336.885,0,2010-12-01
13656,125,2,699.2,349.6,0,2010-12-01
13658,9,4,3386.33,846.5825,0,2010-12-01
13659,42,10,3321.68,332.168,0,2010-12-01
13660,26,1,314.59,314.59,0,2010-12-01
13661,229,1,325.24,325.24,0,2010-12-01
13662,11,8,1352.35,169.04375,0,2010-12-01
13663,6,4,1858.04,464.51,0,2010-12-01
13665,12,3,1711.6599999999999,570.5533333333333,0,2010-12-01
13666,46,2,43.25,21.625,0,2010-12-01
13668,9,14,6726.35,480.4535714285715,1,2010-12-01
13669,33,1,195.0,195.0,0,2010-12-01
13671,20,1,194.95,194.95,0,2010-12-01
13672,356,1,233.53000000000003,233.53000000000003,0,2010-12-01
13674,58,1,240.68,240.68,0,2010-12-01
13676,165,2,243.9,121.95000000000002,0,2010-12-01
13677,30,2,556.1899999999999,278.095,0,2010-12-01
13679,119,3,281.26,93.75333333333333,0,2010-12-01
13680,97,8,7713.25,964.15625,0,2010-12-01
13683,83,1,258.6,258.6,0,2010-12-01
13684,16,3,529.75,176.58333333333334,0,2010-12-01
13686,6,2,337.04,168.52,0,2010-12-01
13687,64,1,11880.84,11880.84,0,2010-12-01
13688,261,1,375.5,375.5,0,2010-12-01
13689,70,1,349.5,349.5,0,2010-12-01
13691,22,1,212.78,212.78,0,2010-12-01
13692,34,2,1626.08,813.04,0,2010-12-01
13693,0,9,2011.82,223.53555555555556,0,2010-12-01
13694,6,93,130601.06999999999,1404.3125806451615,1,2010-12-01
13695,203,1,266.6,266.6,0,2010-12-01
13696,47,3,2020.4,673.4666666666667,0,2010-12-01
13698,222,2,465.53000000000003,232.76500000000001,0,2010-12-01
13699,176,1,455.57,455.57,0,2010-12-01
13700,43,3,348.34,116.11333333333334,0,2010-12-01
13701,72,1,161.0,161.0,0,2010-12-01
13702,71,1,135.18,135.18,0,2010-12-01
13703,41,1,326.06,326.06,0,2010-12-01
13705,68,4,1005.33,251.33249999999998,1,2010-12-01
13706,252,1,300.38,300.38,0,2010-12-01
13707,55,3,2559.45,853.15,0,2010-12-01
13709,72,5,1263.7,252.74,0,2010-12-01
13710,49,2,329.04,164.51999999999998,0,2010-12-01
13711,32,7,1540.2,220.02857142857144,0,2010-12-01
13712,236,1,537.58,537.58,0,2010-12-01
13713,34,3,743.26,247.75333333333333,0,2010-12-01
13714,91,1,161.35,161.35,0,2010-12-01
13715,21,12,7131.3,594.275,1,2010-12-01
13717,83,2,318.29,159.14499999999998,0,2010-12-01
13719,19,6,1773.57,295.59499999999997,0,2010-12-01
13721,21,1,217.39999999999998,217.39999999999998,0,2010-12-01
13722,46,7,3260.0,465.7142857142857,0,2010-12-01
13723,18,5,1009.35,201.87,0,2010-12-01
13724,263,1,213.01,213.01,0,2010-12-01
13727,237,6,746.57,124.42833333333334,0,2010-12-01
13728,13,10,1839.03,183.903,0,2010-12-01
13729,61,3,724.73,241.57666666666668,0,2010-12-01
13733,36,2,487.03000000000003,243.51500000000001,0,2010-12-01
13734,134,4,6701.640000000001,1675.4100000000003,0,2010-12-01
13735,2,9,6927.9800000000005,769.7755555555556,0,2010-12-01
13736,51,5,2034.31,406.86199999999997,0,2010-12-01
13738,22,1,440.93,440.93,0,2010-12-01
13739,153,1,75.3,75.3,0,2010-12-01
13740,41,4,1247.02,311.755,0,2010-12-01
13745,172,1,477.32,477.32,0,2010-12-01
13746,39,1,176.69,176.69,0,2010-12-01
13747,50,1,90.19999999999999,90.19999999999999,1,2010-12-01
13748,8,4,1116.1,279.025,1,2010-12-01
13750,6,6,1954.92,325.82,0,2010-12-01
13752,153,1,404.45000000000005,404.45000000000005,0,2010-12-01
13753,224,3,1353.31,451.1033333333333,0,2010-12-01
13754,63,1,164.45000000000002,164.45000000000002,0,2010-12-01
13756,11,9,3485.1800000000003,387.24222222222227,1,2010-12-01
13757,300,1,195.55,195.55,0,2010-12-01
13758,2,8,5507.58,688.4475,1,2010-12-01
13760,30,3,1076.85,358.95,0,2010-12-01
13761,128,4,881.52,220.38,0,2010-12-01
13762,219,4,2165.76,541.44,0,2010-12-01
13763,43,2,3502.48,1751.24,0,2010-12-01
13764,195,3,1431.5,477.1666666666667,0,2010-12-01
13765,279,1,352.821,352.821,0,2010-12-01
13766,121,1,190.35,190.35,0,2010-12-01
13767,0,36,16683.21,463.42249999999996,1,2010-12-01
13768,352,2,875.97,437.985,0,2010-12-01
13769,36,10,2681.61,268.161,1,2010-12-01
13770,48,4,785.37,196.3425,0,2010-12-01
13771,159,5,3094.37,618.874,0,2010-12-01
13772,26,5,1982.09,396.418,0,2010-12-01
13773,22,2,301.54,150.77,0,2010-12-01
13775,216,1,1049.66,1049.66,0,2010-12-01
13776,54,2,623.98,311.99,0,2010-12-01
13777,20,28,23661.1,845.0392857142858,1,2010-12-01
13778,117,3,945.79,315.2633333333333,0,2010-12-01
13779,141,1,161.13,161.13,0,2010-12-01
13780,33,1,375.81,375.81,0,2010-12-01
13781,218,2,650.99,325.495,0,2010-12-01
13782,79,7,881.72,125.96000000000001,0,2010-12-01
13783,113,4,1542.09,385.5225,0,2010-12-01
13784,60,3,447.44,149.14666666666668,0,2010-12-01
13785,54,4,542.49,135.6225,0,2010-12-01
13786,9,5,2898.14,579.6279999999999,1,2010-12-01
13787,84,4,913.46,228.365,1,2010-12-01
13788,131,1,3.75,3.75,0,2010-12-01
13789,14,1,239.45999999999998,239.45999999999998,0,2010-12-01
13792,48,1,188.4,188.4,0,2010-12-01
13793,272,1,96.0,96.0,0,2010-12-01
13794,172,1,126.03,126.03,0,2010-12-01
13795,14,4,836.3,209.075,0,2010-12-01
13796,125,1,289.7,289.7,0,2010-12-01
13797,62,3,1179.45,393.15000000000003,0,2010-12-01
13798,1,53,38275.02,722.1701886792453,1,2010-12-01
13799,70,7,2114.71,302.1014285714286,0,2010-12-01
13800,56,2,1121.24,560.62,0,2010-12-01
13802,0,16,21659.69,1353.730625,0,2010-12-01
13803,57,2,1061.84,530.92,0,2010-12-01
13804,61,2,572.73,286.365,0,2010-12-01
13807,200,2,309.6,154.8,1,2010-12-01
13809,20,2,524.65,262.325,0,2010-12-01
13813,153,4,1398.61,349.65250000000003,0,2010-12-01
13814,153,1,678.2,678.2,0,2010-12-01
13815,32,4,3448.38,862.095,0,2010-12-01
13818,55,1,61.28,61.28,0,2010-12-01
13819,295,3,1502.0,500.6666666666667,0,2010-12-01
13820,44,3,660.65,220.2166666666667,0,2010-12-01
13821,19,4,1025.09,256.2725,0,2010-12-01
13823,6,5,2445.79,489.158,0,2010-12-01
13824,5,7,1615.82,230.83142857142857,0,2010-12-01
13825,247,2,255.59,127.79500000000002,0,2010-12-01
13829,47,1,102.0,102.0,0,2010-12-01
